long_id	uniprot	mw	is_grouping	spectral_count	bait	condition
Chaperone protein DnaK OS=Escherichia coli GN=dnaK PE=3 SV=1	tr|C3TRK2|C3TRK2_ECOLX	69	TRUE	0	Galphai	GDP
Ubiquitin carboxyl-terminal hydrolase OS=Homo sapiens GN=USP7 PE=2 SV=1	tr|B7Z815|B7Z815_HUMAN (+5)	126	NA	0	Galphai	GDP
Leukotriene A-4 hydrolase OS=Homo sapiens GN=LTA4H PE=4 SV=1	tr|F8VV40|F8VV40_HUMAN	67	NA	6	Galphai	GDP
Coatomer subunit beta (Fragment) OS=Homo sapiens GN=COPB1 PE=4 SV=1	tr|E9PP73|E9PP73_HUMAN	56	TRUE	0	Galphai	GDP
50S ribosomal protein L13 OS=Escherichia coli GN=rplM PE=3 SV=1	tr|C3SRX7|C3SRX7_ECOLX	16	TRUE	0	Galphai	GDP
Beta-parvin OS=Homo sapiens GN=PARVB PE=4 SV=1	tr|B0QYM8|B0QYM8_HUMAN	38	NA	0	Galphai	GDP
ATP synthase subunit alpha OS=Escherichia coli GN=atpA PE=3 SV=1	tr|C3SL97|C3SL97_ECOLX	55	NA	0	Galphai	GDP
LIM and senescent cell antigen-like-containing domain protein 2 OS=Homo sapiens GN=LIMS2 PE=4 SV=1	tr|F5H6E6|F5H6E6_HUMAN (+1)	41	NA	0	Galphai	GDP
Macrophage-capping protein OS=Homo sapiens GN=CAPG PE=2 SV=1	tr|B4DU58|B4DU58_HUMAN (+2)	36	NA	0	Galphai	GDP
Protein SEC13 homolog OS=Homo sapiens GN=SEC13 PE=4 SV=1	tr|A8MV37|A8MV37_HUMAN (+3)	34	NA	0	Galphai	GDP
50S ribosomal protein L2 OS=Escherichia coli GN=rplB PE=3 SV=1	tr|C3SQV7|C3SQV7_ECOLX	30	NA	0	Galphai	GDP
Lipopolysaccharide-responsive and beige-like anchor protein OS=Homo sapiens GN=LRBA PE=4 SV=1	tr|E9PEM5|E9PEM5_HUMAN (+4)	287	NA	0	Galphai	GDP
Elongation factor G OS=Escherichia coli GN=fusA PE=3 SV=1	tr|C3SQS7|C3SQS7_ECOLX	78	NA	0	Galphai	GDP
ATP-dependent zinc metalloprotease FtsH OS=Escherichia coli GN=hflB PE=3 SV=1	tr|C3SSK2|C3SSK2_ECOLX	71	NA	0	Galphai	GDP
ATP-binding component of transport system for maltose OS=Escherichia coli GN=malK PE=4 SV=1	tr|C3SHQ2|C3SHQ2_ECOLX	41	TRUE	0	Galphai	GDP
Septin-2 OS=Homo sapiens GN=SEPT2 PE=3 SV=1	tr|B5MCX3|B5MCX3_HUMAN (+1)	37	NA	0	Galphai	GDP
Glycerol kinase OS=Escherichia coli GN=glpK PE=3 SV=1	tr|E2QIV3|E2QIV3_ECOLX	56	TRUE	0	Galphai	GDP
Actin-related protein 2/3 complex subunit 5 OS=Homo sapiens GN=ARPC5 PE=3 SV=1	tr|B1ALC0|B1ALC0_HUMAN	15	TRUE	0	Galphai	GDP
Zyxin (Fragment) OS=Homo sapiens GN=ZYX PE=4 SV=1	tr|H0Y2Y8|H0Y2Y8_HUMAN (+1)	58	NA	0	Galphai	GDP
Serine/threonine-protein kinase WNK1 OS=Homo sapiens GN=WNK1 PE=4 SV=1	tr|F5H2M7|F5H2M7_HUMAN (+3)	305	NA	0	Galphai	GDP
Albumin, isoform CRA_k OS=Homo sapiens GN=ALB PE=4 SV=1	tr|C9JKR2|C9JKR2_HUMAN (+3)	47	NA	0	Galphai	GDP
Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1 OS=Homo sapiens GN=ARAP1 PE=4 SV=1	tr|E7EU13|E7EU13_HUMAN (+3)	135	TRUE	0	Galphai	GDP
Eukaryotic translation initiation factor 2 subunit 1 (Fragment) OS=Homo sapiens GN=EIF2S1 PE=4 SV=1	tr|G3V4T5|G3V4T5_HUMAN (+1)	31	NA	0	Galphai	GDP
ATP-dependent Clp protease ATP-binding subunit ClpX OS=Escherichia coli GN=clpX PE=3 SV=1	tr|C3TLS7|C3TLS7_ECOLX	46	NA	0	Galphai	GDP
Stress-induced-phosphoprotein 1 OS=Homo sapiens GN=STIP1 PE=4 SV=1	tr|G3XAD8|G3XAD8_HUMAN (+9)	68	NA	0	Galphai	GDP
Threonine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=TARS PE=3 SV=1	tr|E7ERI3|E7ERI3_HUMAN (+1)	70	NA	0	Galphai	GDP
Bifunctional protein HldE OS=Escherichia coli GN=rfae PE=3 SV=1	tr|E2QE78|E2QE78_ECOLX	51	NA	0	Galphai	GDP
Cell division protein FtsZ OS=Escherichia coli GN=ftsZ PE=3 SV=1	tr|C3TQK2|C3TQK2_ECOLX	40	NA	0	Galphai	GDP
HTH-type transcriptional regulator cysB OS=Escherichia coli GN=cysB PE=4 SV=1	tr|C3TC57|C3TC57_ECOLX	36	TRUE	0	Galphai	GDP
Protein arginine N-methyltransferase 1 OS=Homo sapiens GN=PRMT1 PE=4 SV=1	tr|E9PKG1|E9PKG1_HUMAN (+1)	38	NA	0	Galphai	GDP
Uncharacterized ABC transporter ATP-binding protein ycjV OS=Escherichia coli GN=ycjV PE=4 SV=1	REVtr|E2QLS7|E2QLS7_ECOLX	40	NA	0	Galphai	GDP
Drebrin-like protein OS=Homo sapiens GN=DBNL PE=2 SV=1	tr|B4DDD6|B4DDD6_HUMAN (+12)	46	NA	0	Galphai	GDP
Rho guanine nucleotide exchange factor 6 OS=Homo sapiens GN=ARHGEF6 PE=2 SV=1	tr|B7Z3C7|B7Z3C7_HUMAN (+3)	73	NA	0	Galphai	GDP
NadH-quinone oxidoreductase subunit G OS=Escherichia coli GN=nuoG PE=4 SV=1	tr|E2QPE4|E2QPE4_ECOLX	100	NA	0	Galphai	GDP
Zinc finger protein 521 OS=Homo sapiens GN=ZNF521 PE=4 SV=2	tr|H7BYU6|H7BYU6_HUMAN (+2)	140	NA	0	Galphai	GDP
Striatin-4 OS=Homo sapiens GN=STRN4 PE=4 SV=1	tr|F8VYA6|F8VYA6_HUMAN (+8)	81	TRUE	0	Galphai	GDP
Lipoyl synthase OS=Escherichia coli GN=lipA PE=3 SV=1	tr|C3TJM2|C3TJM2_ECOLX	36	NA	0	Galphai	GDP
Protein SET OS=Homo sapiens GN=SET PE=3 SV=1	tr|B2REB8|B2REB8_HUMAN	31	NA	0	Galphai	GDP
Microtubule-associated protein OS=Homo sapiens GN=MAP4 PE=4 SV=1	tr|E7EVA0|E7EVA0_HUMAN (+6)	245	NA	0	Galphai	GDP
Structural maintenance of chromosomes protein 1A OS=Homo sapiens GN=SMC1A PE=4 SV=1	tr|G8JLG1|G8JLG1_HUMAN (+3)	59	TRUE	0	Galphai	GDP
Keratin, type I cytoskeletal 40 OS=Homo sapiens GN=KRT40 PE=4 SV=1	tr|G3V1C2|G3V1C2_HUMAN	26	TRUE	8	Galphai	GDP
60S acidic ribosomal protein P0 (Fragment) OS=Homo sapiens GN=RPLP0 PE=3 SV=1	tr|F8VU65|F8VU65_HUMAN (+9)	27	NA	0	Galphai	GDP
26S protease regulatory subunit 7 OS=Homo sapiens GN=PSMC2 PE=2 SV=1	tr|B7Z5E2|B7Z5E2_HUMAN	33	NA	0	Galphai	GDP
Vacuolar protein sorting-associated protein 26A OS=Homo sapiens GN=VPS26A PE=4 SV=1	tr|F5H4L7|F5H4L7_HUMAN	37	TRUE	0	Galphai	GDP
Tubulin beta chain OS=Homo sapiens GN=TUBB PE=3 SV=1	tr|F8VUJ7|F8VUJ7_HUMAN (+3)	47	TRUE	0	Galphai	GDP
Protein-tyrosine kinase 2-beta OS=Homo sapiens GN=PTK2B PE=4 SV=1	tr|E9PBI4|E9PBI4_HUMAN (+4)	68	NA	0	Galphai	GDP
EF-hand domain-containing protein 1 OS=Homo sapiens GN=EFHC1 PE=4 SV=1	REVtr|F5GZD8|F5GZD8_HUMAN	72	NA	0	Galphai	GDP
SKI family transcriptional corepressor 1 OS=Homo sapiens GN=SKOR1 PE=4 SV=1	REVtr|G3V3E1|G3V3E1_HUMAN (+2)	96	NA	2	Galphai	GDP
DnaJ homolog subfamily A member 2 (Fragment) OS=Homo sapiens GN=DNAJA2 PE=4 SV=1	tr|H3BMW5|H3BMW5_HUMAN	15	NA	0	Galphai	GDP
Dual-specificity RNA methyltransferase RlmN OS=Escherichia coli GN=yfgB PE=3 SV=1	tr|E2QPY3|E2QPY3_ECOLX	43	TRUE	0	Galphai	GDP
Translation initiation factor IF-2 OS=Escherichia coli GN=infB PE=3 SV=1	tr|E2QEK3|E2QEK3_ECOLX	97	NA	0	Galphai	GDP
Eukaryotic translation initiation factor 3 subunit F OS=Homo sapiens GN=EIF3F PE=2 SV=1	tr|B3KSH1|B3KSH1_HUMAN (+3)	39	NA	3	Galphai	GDP
Heat shock 70 kDa protein 1-like OS=Homo sapiens GN=HSPA1L PE=2 SV=1	tr|B4DXY3|B4DXY3_HUMAN (+7)	58	NA	29	Galphai	GDP
Peptidyl-prolyl cis-trans isomerase FKBP5 OS=Homo sapiens GN=FKBP5 PE=2 SV=1	tr|B7Z7Z8|B7Z7Z8_HUMAN	32	NA	0	Galphai	GDP
Histone H2B OS=Homo sapiens GN=HIST2H2BF PE=2 SV=1	tr|B4DR52|B4DR52_HUMAN	18	TRUE	8	Galphai	GDP
ADP-ribosylation factor 3 OS=Homo sapiens GN=ARF3 PE=2 SV=1	tr|B7ZB63|B7ZB63_HUMAN (+2)	16	NA	2	Galphai	GDP
Bridging integrator 2 OS=Homo sapiens GN=BIN2 PE=4 SV=1	tr|F5H0W4|F5H0W4_HUMAN (+1)	59	TRUE	0	Galphai	GDP
Elongation factor 4 OS=Escherichia coli GN=lepA PE=3 SV=1	tr|E2QQ29|E2QQ29_ECOLX	67	NA	0	Galphai	GDP
26S protease regulatory subunit 7 (Fragment) OS=Homo sapiens GN=PSMC2 PE=4 SV=1	tr|C9JLS9|C9JLS9_HUMAN	15	NA	0	Galphai	GDP
Protein disulfide-isomerase A6 OS=Homo sapiens GN=PDIA6 PE=3 SV=1	tr|B5MCQ5|B5MCQ5_HUMAN (+2)	53	NA	0	Galphai	GDP
T-complex protein 1 subunit delta OS=Homo sapiens GN=CCT4 PE=3 SV=1	tr|F5H5W3|F5H5W3_HUMAN	55	NA	0	Galphai	GDP
Ras-related protein Rap-1b (Fragment) OS=Homo sapiens GN=RAP1B PE=4 SV=1	tr|E7ESV4|E7ESV4_HUMAN (+4)	18	NA	0	Galphai	GDP
Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha OS=Homo sapiens GN=PIP4K2A PE=2 SV=1	tr|B4DGX2|B4DGX2_HUMAN	40	NA	0	Galphai	GDP
Lysozyme C OS=Homo sapiens GN=LYZ PE=3 SV=1	tr|F8VV32|F8VV32_HUMAN	11	NA	0	Galphai	GDP
Cell division control protein 42 homolog OS=Homo sapiens GN=CDC42 PE=3 SV=1	tr|E7ETU3|E7ETU3_HUMAN	27	TRUE	0	Galphai	GDP
Protein disulfide-isomerase OS=Homo sapiens GN=P4HB PE=3 SV=1	tr|F5H8J2|F5H8J2_HUMAN (+1)	51	NA	0	Galphai	GDP
Phosphodiesterase 5A, cGMP-specific, isoform CRA_a OS=Homo sapiens GN=PDE5A PE=4 SV=1	tr|G5E9C5|G5E9C5_HUMAN	94	NA	0	Galphai	GDP
Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 OS=Homo sapiens GN=GNB2 PE=4 SV=1	tr|E7EP32|E7EP32_HUMAN	32	NA	0	Galphai	GDP
Protein PRRC2A OS=Homo sapiens GN=PRRC2A PE=4 SV=1	REVtr|F8VVM9|F8VVM9_HUMAN (+10)	146	NA	0	Galphai	GDP
Dihydropyrimidinase-related protein 1 OS=Homo sapiens GN=CRMP1 PE=4 SV=1	tr|E9PD68|E9PD68_HUMAN	62	NA	0	Galphai	GDP
Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens GN=TRAP1 PE=3 SV=1	tr|F5H897|F5H897_HUMAN (+3)	74	NA	0	Galphai	GDP
CAD protein OS=Homo sapiens GN=CAD PE=3 SV=1	tr|F8VPD4|F8VPD4_HUMAN	236	TRUE	0	Galphai	GDP
DENN domain-containing protein 4C OS=Homo sapiens GN=DENND4C PE=2 SV=1	tr|B7Z660|B7Z660_HUMAN	110	NA	0	Galphai	GDP
Annexin OS=Homo sapiens GN=ANXA11 PE=2 SV=1	tr|B4DVE7|B4DVE7_HUMAN (+1)	51	NA	0	Galphai	GDP
GRIP1-associated protein 1 OS=Homo sapiens GN=GRIPAP1 PE=4 SV=1	tr|B1B0M1|B1B0M1_HUMAN	91	NA	0	Galphai	GDP
2-oxoglutarate dehydrogenase E1 component OS=Escherichia coli GN=sucA PE=4 SV=1	tr|E2QI99|E2QI99_ECOLX (+1)	105	NA	0	Galphai	GDP
Proteasome subunit alpha type-1 OS=Homo sapiens GN=PSMA1 PE=4 SV=1	tr|F5GX11|F5GX11_HUMAN	27	TRUE	0	Galphai	GDP
Isoform 2 of Structural maintenance of chromosomes flexible hinge domain-containing protein 1 OS=Homo sapiens GN=SMCHD1	sp|A6NHR9-2|SMHD1_HUMAN (+1)	216	TRUE	0	Galphai	GDP
Kinesin-like protein KIF2A OS=Homo sapiens GN=KIF2A PE=3 SV=1	tr|E9PB70|E9PB70_HUMAN	78	NA	0	Galphai	GDP
Vacuolar protein sorting-associated protein 26B OS=Homo sapiens GN=VPS26B PE=4 SV=1	tr|E9PRT4|E9PRT4_HUMAN	38	NA	0	Galphai	GDP
30S ribosomal protein S1 OS=Escherichia coli GN=rpsA PE=3 SV=1	tr|C3TGB2|C3TGB2_ECOLX	61	NA	0	Galphai	GDP
Cytohesin-1 OS=Homo sapiens GN=CYTH1 PE=2 SV=1	tr|B7Z1T4|B7Z1T4_HUMAN (+1)	39	NA	0	Galphai	GDP
cAMP-dependent protein kinase catalytic subunit beta OS=Homo sapiens GN=PRKACB PE=4 SV=2	tr|C9JK39|C9JK39_HUMAN (+1)	41	TRUE	0	Galphai	GDP
5'-AMP-activated protein kinase subunit gamma-1 OS=Homo sapiens GN=PRKAG1 PE=2 SV=1	tr|B4DDT7|B4DDT7_HUMAN (+5)	34	TRUE	0	Galphai	GDP
Cytosolic purine 5'-nucleotidase OS=Homo sapiens GN=NT5C2 PE=2 SV=1	tr|B7Z382|B7Z382_HUMAN	61	NA	0	Galphai	GDP
Serine/threonine-protein kinase MST4 OS=Homo sapiens GN=MST4 PE=2 SV=1	tr|B4E0Y9|B4E0Y9_HUMAN	49	NA	0	Galphai	GDP
26S proteasome non-ATPase regulatory subunit 3 OS=Homo sapiens GN=PSMD3 PE=2 SV=1	tr|B4DT72|B4DT72_HUMAN	41	NA	0	Galphai	GDP
Polyadenylate-binding protein 1 OS=Homo sapiens GN=PABPC1 PE=4 SV=1	tr|E7ERJ7|E7ERJ7_HUMAN (+3)	67	NA	0	Galphai	GDP
Polyubiquitin-C (Fragment) OS=Homo sapiens GN=UBC PE=1 SV=1	tr|F5H747|F5H747_HUMAN (+12)	18	NA	0	Galphai	GDP
Nuclear export mediator factor NEMF (Fragment) OS=Homo sapiens GN=NEMF PE=4 SV=1	tr|G3V5V3|G3V5V3_HUMAN (+4)	114	NA	0	Galphai	GDP
Cysteine synthase OS=Escherichia coli GN=cysK PE=3 SV=1	tr|C3T137|C3T137_ECOLX	34	NA	0	Galphai	GDP
Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2 OS=Homo sapiens GN=AGAP2 PE=4 SV=1	tr|F8VVT9|F8VVT9_HUMAN	125	NA	0	Galphai	GDP
Carbamoyl-phosphate synthase large chain OS=Escherichia coli GN=carB PE=3 SV=1	tr|E2QEW2|E2QEW2_ECOLX	118	NA	0	Galphai	GDP
Kinesin heavy chain isoform 5C OS=Homo sapiens GN=KIF5C PE=3 SV=2	tr|E9PET8|E9PET8_HUMAN	99	TRUE	0	Galphai	GDP
Guanosine-3',5'-bis(Diphosphate) 3'-pyrophosphohydrolase OS=Escherichia coli GN=spoT PE=3 SV=1	tr|E2QH05|E2QH05_ECOLX	79	NA	0	Galphai	GDP
Methionine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=MARS PE=3 SV=3	tr|A6NC17|A6NC17_HUMAN (+14)	72	NA	0	Galphai	GDP
Eukaryotic translation initiation factor 3 subunit H OS=Homo sapiens GN=EIF3S3 PE=2 SV=1	tr|B3KS98|B3KS98_HUMAN (+5)	42	NA	0	Galphai	GDP
Hexokinase-1 OS=Homo sapiens GN=HK1 PE=4 SV=1	tr|E7ENR4|E7ENR4_HUMAN (+3)	106	TRUE	0	Galphai	GDP
AMP deaminase 2 OS=Homo sapiens GN=AMPD2 PE=4 SV=1	tr|E9PNG0|E9PNG0_HUMAN (+4)	88	NA	0	Galphai	GDP
1,4-alpha-glucan-branching enzyme OS=Homo sapiens GN=GBE1 PE=4 SV=1	tr|E9PGM4|E9PGM4_HUMAN (+1)	76	TRUE	0	Galphai	GDP
D-tagatose-1,6-bisphosphate aldolase subunit GatZ OS=Escherichia coli GN=gatZ PE=3 SV=1	tr|E2QNW3|E2QNW3_ECOLX	47	NA	0	Galphai	GDP
Ribosomal protein S6 kinase OS=Homo sapiens GN=RPS6KA1 PE=3 SV=1	tr|E9PGT3|E9PGT3_HUMAN (+1)	81	NA	0	Galphai	GDP
40S ribosomal protein S3 OS=Homo sapiens GN=RPS3 PE=3 SV=1	tr|E9PL09|E9PL09_HUMAN (+11)	25	NA	0	Galphai	GDP
Importin subunit beta-1 OS=Homo sapiens GN=KPNB1 PE=2 SV=1	tr|B7ZAV6|B7ZAV6_HUMAN (+1)	81	NA	0	Galphai	GDP
T-complex protein 1 subunit alpha OS=Homo sapiens GN=TCP1 PE=3 SV=1	tr|E7ERF2|E7ERF2_HUMAN (+1)	47	NA	0	Galphai	GDP
HEAT repeat-containing protein 5A OS=Homo sapiens GN=HEATR5A PE=4 SV=3	tr|B5MC49|B5MC49_HUMAN (+3)	123	NA	2	Galphai	GDP
Tropomodulin-3 (Fragment) OS=Homo sapiens GN=TMOD3 PE=4 SV=1	tr|H0YKU1|H0YKU1_HUMAN (+1)	21	NA	0	Galphai	GDP
Transitional endoplasmic reticulum ATPase (Fragment) OS=Homo sapiens GN=VCP PE=4 SV=1	tr|C9IZA5|C9IZA5_HUMAN (+2)	18	NA	0	Galphai	GDP
RNA polymerase sigma factor OS=Escherichia coli GN=rpoD PE=3 SV=1	tr|E2QEB5|E2QEB5_ECOLX	70	NA	0	Galphai	GDP
Uncharacterized protein yciR OS=Escherichia coli GN=gmr PE=4 SV=1	tr|E2QLP7|E2QLP7_ECOLX	75	TRUE	0	Galphai	GDP
Bifunctional polymyxin resistance protein ArnA OS=Escherichia coli GN=arnA PE=3 SV=1	tr|E2QPC0|E2QPC0_ECOLX	74	NA	0	Galphai	GDP
Tyrosine-protein phosphatase non-receptor type 6 (Fragment) OS=Homo sapiens GN=PTPN6 PE=4 SV=1	tr|F5H0N8|F5H0N8_HUMAN (+3)	18	NA	4	Galphai	GDP
Liprin-alpha-3 OS=Homo sapiens GN=PPFIA3 PE=2 SV=1	tr|B4DEU8|B4DEU8_HUMAN	66	NA	2	Galphai	GDP
Ankyrin repeat domain-containing protein 26 OS=Homo sapiens GN=ANKRD26 PE=4 SV=1	tr|E7ESJ3|E7ESJ3_HUMAN (+1)	198	NA	0	Galphai	GDP
Uncharacterized protein (Fragment) OS=Homo sapiens PE=4 SV=1	tr|B5MCY1|B5MCY1_HUMAN	222	NA	0	Galphai	GDP
Serine/threonine-protein kinase MARK2 OS=Homo sapiens GN=MARK2 PE=4 SV=1	tr|E7ETY4|E7ETY4_HUMAN (+3)	78	NA	0	Galphai	GDP
Probable ubiquitin carboxyl-terminal hydrolase FAF-X OS=Homo sapiens GN=USP9X PE=4 SV=1	tr|E9PFG1|E9PFG1_HUMAN	116	NA	0	Galphai	GDP
Selenoprotein P (Fragment) OS=Homo sapiens GN=SEPP1 PE=4 SV=1	REVtr|D6REX5|D6REX5_HUMAN (+1)	35	NA	0	Galphai	GDP
Glutamine--tRNA ligase OS=Homo sapiens GN=QARS PE=2 SV=1	tr|B4DWJ2|B4DWJ2_HUMAN	87	TRUE	0	Galphai	GDP
Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform (Fragment) OS=Homo sapiens GN=PPP2CB PE=4 SV=1	tr|H0YBN9|H0YBN9_HUMAN	6	NA	0	Galphai	GDP
Proteasome subunit alpha type (Fragment) OS=Homo sapiens GN=PSMA4 PE=3 SV=1	tr|H0YL69|H0YL69_HUMAN (+10)	26	NA	0	Galphai	GDP
6-phosphofructokinase type C (Fragment) OS=Homo sapiens GN=PFKP PE=4 SV=1	tr|B1APP6|B1APP6_HUMAN	26	NA	0	Galphai	GDP
Signal transducer and activator of transcription 3 OS=Homo sapiens GN=STAT3 PE=4 SV=1	tr|G8JLH9|G8JLH9_HUMAN	76	NA	0	Galphai	GDP
Succinate dehydrogenase flavoprotein subunit OS=Escherichia coli GN=sdhA PE=4 SV=1	tr|C3TIN7|C3TIN7_ECOLX	64	NA	0	Galphai	GDP
Keratin, type II cytoskeletal 7 (Fragment) OS=Homo sapiens GN=KRT7 PE=4 SV=1	tr|F8VZY5|F8VZY5_HUMAN (+1)	38	NA	6	Galphai	GDP
26S proteasome non-ATPase regulatory subunit 13 (Fragment) OS=Homo sapiens GN=PSMD13 PE=4 SV=1	tr|E9PL38|E9PL38_HUMAN (+1)	30	NA	0	Galphai	GDP
Heterogeneous nuclear ribonucleoprotein Q (Fragment) OS=Homo sapiens GN=SYNCRIP PE=4 SV=1	tr|F6UXX1|F6UXX1_HUMAN	20	NA	0	Galphai	GDP
Ras suppressor protein 1 OS=Homo sapiens GN=RSU1 PE=4 SV=1	tr|F2Z2H2|F2Z2H2_HUMAN	20	NA	0	Galphai	GDP
Casein kinase II subunit alpha OS=Homo sapiens GN=CSNK2A1 PE=4 SV=1	tr|E7EU96|E7EU96_HUMAN	45	NA	0	Galphai	GDP
SEC23-interacting protein OS=Homo sapiens GN=SEC23IP PE=4 SV=1	tr|F5H0L8|F5H0L8_HUMAN	90	NA	0	Galphai	GDP
DBIRD complex subunit KIAA1967 (Fragment) OS=Homo sapiens GN=KIAA1967 PE=4 SV=1	tr|H0YB24|H0YB24_HUMAN (+1)	69	TRUE	0	Galphai	GDP
Nck-associated protein 1-like OS=Homo sapiens GN=NCKAP1L PE=4 SV=1	tr|F8W050|F8W050_HUMAN	52	NA	0	Galphai	GDP
Leucine-rich repeat flightless-interacting protein 1 OS=Homo sapiens GN=LRRFIP1 PE=4 SV=1	tr|E9PGZ2|E9PGZ2_HUMAN	73	TRUE	0	Galphai	GDP
EH domain-containing protein 1 (Fragment) OS=Homo sapiens GN=EHD1 PE=4 SV=1	tr|C9JC03|C9JC03_HUMAN	43	NA	0	Galphai	GDP
Zinc finger protein 608 (Fragment) OS=Homo sapiens GN=ZNF608 PE=2 SV=1	tr|B3KPE6|B3KPE6_HUMAN (+1)	74	TRUE	2	Galphai	GDP
Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens GN=EPS15L1 PE=2 SV=1	tr|B4DME4|B4DME4_HUMAN (+1)	84	NA	0	Galphai	GDP
Neuron navigator 2 (Fragment) OS=Homo sapiens GN=NAV2 PE=4 SV=1	tr|E9PNV5|E9PNV5_HUMAN	86	NA	2	Galphai	GDP
Testin (Fragment) OS=Homo sapiens GN=TES PE=4 SV=1	tr|F8W7T0|F8W7T0_HUMAN	9	TRUE	0	Galphai	GDP
Eukaryotic translation initiation factor 5 (Fragment) OS=Homo sapiens GN=EIF5 PE=4 SV=1	tr|H0YN40|H0YN40_HUMAN (+5)	22	NA	0	Galphai	GDP
Single-stranded DNA-binding protein OS=Escherichia coli GN=ssb PE=4 SV=1	tr|C3SHF2|C3SHF2_ECOLX	19	NA	0	Galphai	GDP
Fermitin family homolog 3 (Fragment) OS=Homo sapiens GN=FERMT3 PE=4 SV=1	tr|H0YFT5|H0YFT5_HUMAN	20	NA	0	Galphai	GDP
Serpin B4 (Fragment) OS=Homo sapiens GN=SERPINB4 PE=3 SV=1	tr|H0Y5H9|H0Y5H9_HUMAN (+5)	42	NA	4	Galphai	GDP
Valine--tRNA ligase OS=Homo sapiens GN=VARS PE=3 SV=1	tr|B0V043|B0V043_HUMAN (+5)	140	NA	0	Galphai	GDP
UDP-N-acetylglucosamine 1-carboxyvinyltransferase OS=Escherichia coli GN=murA PE=3 SV=1	tr|E2QEM2|E2QEM2_ECOLX	45	NA	0	Galphai	GDP
Leucine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=LARS PE=2 SV=1	tr|B4DER1|B4DER1_HUMAN (+2)	131	NA	0	Galphai	GDP
Fibrinogen gamma chain OS=Homo sapiens GN=FGG PE=4 SV=1	tr|C9JC84|C9JC84_HUMAN (+3)	52	NA	0	Galphai	GDP
Ewing sarcoma breakpoint region 1 OS=Homo sapiens GN=EWSR1 PE=4 SV=1	tr|B0QYK1|B0QYK1_HUMAN (+5)	63	NA	0	Galphai	GDP
Keratin, type II cytoskeletal 74 OS=Homo sapiens GN=KRT74 PE=3 SV=1	tr|F8W1S1|F8W1S1_HUMAN	59	NA	0	Galphai	GDP
Replication factor C subunit 4 OS=Homo sapiens GN=RFC4 PE=4 SV=1	tr|C9JZI1|C9JZI1_HUMAN (+6)	37	NA	0	Galphai	GDP
NSFL1 cofactor p47 OS=Homo sapiens GN=NSFL1C PE=4 SV=1	tr|F2Z2K0|F2Z2K0_HUMAN (+1)	30	NA	0	Galphai	GDP
Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1 (Fragment) OS=Homo sapiens GN=ASAP1 PE=4 SV=1	tr|H0YBF7|H0YBF7_HUMAN	105	TRUE	0	Galphai	GDP
Formin-binding protein 1 OS=Homo sapiens GN=FNBP1 PE=4 SV=1	tr|E9PGQ4|E9PGQ4_HUMAN (+2)	70	TRUE	0	Galphai	GDP
EF-hand domain-containing protein D2 (Fragment) OS=Homo sapiens GN=EFHD2 PE=4 SV=1	tr|H0Y4Y4|H0Y4Y4_HUMAN (+3)	19	NA	0	Galphai	GDP
Long-chain-fatty-acid--CoA ligase 1 OS=Homo sapiens GN=ACSL1 PE=2 SV=1	tr|B7Z452|B7Z452_HUMAN (+5)	78	NA	0	Galphai	GDP
Chaperone protein HtpG OS=Escherichia coli GN=htpG PE=3 SV=1	tr|C3TLA7|C3TLA7_ECOLX	71	NA	0	Galphai	GDP
Advillin (Fragment) OS=Homo sapiens GN=AVIL PE=4 SV=1	tr|F8VVU1|F8VVU1_HUMAN	18	NA	0	Galphai	GDP
Exportin-2 OS=Homo sapiens GN=CSE1L PE=4 SV=1	tr|F8W904|F8W904_HUMAN	104	NA	0	Galphai	GDP
C-terminal-binding protein 1 (Fragment) OS=Homo sapiens GN=CTBP1 PE=3 SV=1	tr|D6RAX2|D6RAX2_HUMAN	20	TRUE	0	Galphai	GDP
Phosphoribosyl pyrophosphate synthase-associated protein 2 OS=Homo sapiens GN=PRPSAP2 PE=2 SV=1	tr|B7ZKZ1|B7ZKZ1_HUMAN (+1)	36	NA	0	Galphai	GDP
Protein transport protein Sec24B OS=Homo sapiens GN=SEC24B PE=2 SV=1	tr|B7ZKM8|B7ZKM8_HUMAN	140	NA	0	Galphai	GDP
Tubulin tyrosine ligase-like family, member 12 OS=Homo sapiens GN=TTLL12 PE=4 SV=1	tr|B1AH89|B1AH89_HUMAN	74	TRUE	0	Galphai	GDP
N-acetylated-alpha-linked acidic dipeptidase-like protein OS=Homo sapiens GN=NAALADL1 PE=4 SV=1	tr|C9JFW8|C9JFW8_HUMAN (+4)	77	NA	0	Galphai	GDP
